id,report_number,origin,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,sponsor_phone,total_unitemized,total_cycle,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,sponsor_location,vendor_location,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_first_name,candidate_office,candidate_jurisdiction,candidate_party,portion_of_amount,for_or_against,filer_id,sponsor_entity_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,funders_location,ballot_name,ballot_number,ballot_type,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state,total_this_report
3510.expn,2231,C6.2 - Itemized Expenditures,321,NEW AMERICANS ACTION FUND,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,587.40,0.00,438.00,PHONE BANKING,2008-11-03T00:00:00.000,2008-11-03T00:00:00.000,KHALID SHEIKH,9935 - 8TH AVE SW #330,SEATTLE,WA,98106,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2231'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.34568, 47.51422]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511.expn,2231,C6.2 - Itemized Expenditures,321,NEW AMERICANS ACTION FUND,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,587.40,0.00,132.00,PHONE BANKING,2008-11-03T00:00:00.000,2008-11-03T00:00:00.000,OMAR SOW,611 SW 5TH COURT #A201,RENTON,WA,98055,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2231'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.22551, 47.47681]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512.expn,2232,C6.2 - Itemized Expenditures,321,NEW AMERICANS ACTION FUND,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,0.00,5161.81,2835.99,MAILING SERVICE,2008-10-21T00:00:00.000,2008-10-21T00:00:00.000,PRINT WEST INC,PO BOX 692,WOODINVILLE,WA,98072,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2232'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.13847, 47.75605]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513.expn,2232,C6.2 - Itemized Expenditures,321,NEW AMERICANS ACTION FUND,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,0.00,5161.81,1581.72,MAILING SERVICE,2008-10-30T00:00:00.000,2008-10-30T00:00:00.000,PRINT WEST INC,PO BOX 692,WOODINVILLE,WA,98072,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2232'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.13847, 47.75605]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,138.48,PHONE BANKING FOOD EXPENSES,2008-10-28T00:00:00.000,2008-10-28T00:00:00.000,MICHAEL ITTI,1950 ALASKAN WAY #121,SEATTLE,WA,98101,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.34486, 47.60941]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,310.00,PHUONG DONG TIMES NEWSPAPER ADS,2008-10-28T00:00:00.000,2008-10-28T00:00:00.000,PHUONG DONG TIMES,6221 39TH AVE S,SEATTLE,WA,98118,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.28367, 47.54616]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,350.00,KOREA DAILY NEWSPAPER ADS,2008-10-31T00:00:00.000,2008-10-31T00:00:00.000,THE KOREA DAILY,13749 MIDVALE AVE N,SEATTLE,WA,98133,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.34405, 47.73002]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,800.00,REIMB. FOR KOREA NEWSPAPER ADS,2008-10-31T00:00:00.000,2008-10-31T00:00:00.000,GEORGE CHEUNG,1402 3RD AVE SUITE 515,SEATTLE,WA,98101,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,490.00,REIMB. FOR SEATTLE NEWSPAPER ADS,2008-11-03T00:00:00.000,2008-11-03T00:00:00.000,GEORGE CHEUNG,1402 3RD AVE SUITE 515,SEATTLE,WA,98101,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,225.90,PHONE BANKING FOOD EXPENSES,2008-11-03T00:00:00.000,2008-11-03T00:00:00.000,MICHAEL ITTI,1950 ALASKAN WAY #121,SEATTLE,WA,98101,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.34486, 47.60941]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,500.00,GRAPHIC DESIGN FOR ADVERTISEMENT,2008-11-07T00:00:00.000,2008-11-07T00:00:00.000,BRYCE DULAY,12509 35TH AVE NE APT 302,SEATTLE,WA,98125,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.29184, 47.71976]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521.expn,2233,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,120.00,0.00,375.00,VIETNAMESE NEWSPAPER ADS,2008-11-18T00:00:00.000,2008-11-18T00:00:00.000,NGUOI VIET TAY BAC,6951 MLK JR. WY S SUITE 205,SEATTLE,WA,98118,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2233'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.28295, 47.53918]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522.expn,2234,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,0.00,3309.38,3652.00,REIMB. FOR NORTHWEST ASIAN WEEKLY ADS,2008-11-13T00:00:00.000,2008-11-13T00:00:00.000,GEORGE CHEUNG,1402 3RD AVE SUITE 515,SEATTLE,WA,98101,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2234'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523.expn,2235,C6.2 - Itemized Expenditures,320,ASIAN & PACIFIC ISLANDER FOR GREGOIRE,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 515,SEATTLE,WA,98101,YK_RICH@YAHOO.COM,2063040588,0.00,6961.38,400.00,KOREA TIMES NEWSPAPER ADS,2008-11-24T00:00:00.000,2008-11-24T00:00:00.000,"THE KOREA TIMES SEATTLE, INC",12532 AURORA AVE N,SEATTLE,WA,98133,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2235'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.3442, 47.72061]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482.expn,2228,C6.2 - Itemized Expenditures,315,FUSE VOTES,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 510,SEATTLE,WA,98101,accounting@fusewashington.org,,0.00,0.00,357.00,PHONE BANKING SERVICE,2008-10-23T00:00:00.000,2008-10-23T00:00:00.000,BRUCE BOLTON,504 E UNION #10,SEATTLE,WA,98122,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2228'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.32521, 47.61312]}",,,,,,,,,,,,,,33404,,,,,,,,,,,,,,,,,
3483.expn,2229,C6.2 - Itemized Expenditures,315,FUSE VOTES,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 510,SEATTLE,WA,98101,accounting@fusewashington.org,,181.09,357.00,510.00,CONSULTING WORK,2008-10-06T00:00:00.000,2008-10-06T00:00:00.000,WINTEGRATED SOLUTIONS LLC,"218 MAIN STREET, PMB 450",KIRKLAND,WA,510,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2229'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.20873, 47.68149]}",,,,,,,,,,,,,,33404,,,,,,,,,,,,,,,,,
3484.expn,2229,C6.2 - Itemized Expenditures,315,FUSE VOTES,Not Required for an Independent Expenditure,Independent Expenditure,2009-01-22T00:00:00.000,2008,1402 THIRD AVE SUITE 510,SEATTLE,WA,98101,accounting@fusewashington.org,,181.09,357.00,200.00,CONSULTING SERVICES FOR BUILLDERGATE MEDIA OUTREACH,2008-10-08T00:00:00.000,2008-10-08T00:00:00.000,JOHN M. HEALY,1127 35TH AVE,SEATTLE,WA,98122,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2229'},"{'type': 'Point', 'coordinates': [-122.33679, 47.60909]}","{'type': 'Point', 'coordinates': [-122.28853, 47.6124]}",,,,,,,,,,,,,,33404,,,,,,,,,,,,,,,,,
3409.entity,2217,C6.3 - Identified Entities,115,SEIU WASHINGTON POLITICAL ACTION FUND,Not Required for an Independent Expenditure,Independent Expenditure,2008-12-11T00:00:00.000,2008,"3161 ELLIOTT AVE, SUITE 300",SEATTLE,WA,98121,,,0.00,53870.83,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2217'},"{'type': 'Point', 'coordinates': [-122.35875, 47.61844]}",,10242,16081,16754,ROSSD  029,DINO ROSSI ,ROSSI,DINO,GOVERNOR,"GOVERNOR, OFFICE OF",REPUBLICAN,325.50,Against,ROSSD  029,,,,,,,,,,,,,,,,,,
3408.entity,2217,C6.3 - Identified Entities,115,SEIU WASHINGTON POLITICAL ACTION FUND,Not Required for an Independent Expenditure,Independent Expenditure,2008-12-11T00:00:00.000,2008,"3161 ELLIOTT AVE, SUITE 300",SEATTLE,WA,98121,,,0.00,53870.83,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2217'},"{'type': 'Point', 'coordinates': [-122.35875, 47.61844]}",,7955,16502,7532,GREGC  507,CHRISTINE GREGOIRE ,GREGOIRE,CHRISTINE,GOVERNOR,"GOVERNOR, OFFICE OF",DEMOCRAT,325.50,For,GREGC  507,,,,,,,,,,,,,,,,,,
3453.expn,2217,C6.2 - Itemized Expenditures,115,SEIU WASHINGTON POLITICAL ACTION FUND,Not Required for an Independent Expenditure,Independent Expenditure,2008-12-11T00:00:00.000,2008,"3161 ELLIOTT AVE, SUITE 300",SEATTLE,WA,98121,ANA@SEIUWA.ORG,206-441-0202,0.00,53870.83,651.00,IE phone calls,,2008-10-28T00:00:00.000,SEIU Communications Center,330 W 42ND ST,NEW YORK,NY,10036,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2217'},"{'type': 'Point', 'coordinates': [-122.35875, 47.61844]}","{'type': 'Point', 'coordinates': [-73.99157, 40.7575]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451.expn,2215,C6.2 - Itemized Expenditures,322,SECURE SEATTLE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-12-10T00:00:00.000,2008,"1037NE 65TH STREET, #261",SEATTLE,WA,98115,SECURESEATTLE@GMAIL.COM,(206) 524-4170,0.00,0.00,12849.46,direct mail,2008-10-24T00:00:00.000,2008-12-29T00:00:00.000,LAURUS ASSOCIATES LLC,"444 NE RAVENNA BLVD., STE 403",SEATTLE,WA,98115,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2215'},"{'type': 'Point', 'coordinates': [-122.316, 47.67567]}","{'type': 'Point', 'coordinates': [-122.32333, 47.67813]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405.entity,2215,C6.3 - Identified Entities,322,SECURE SEATTLE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-12-10T00:00:00.000,2008,"1037NE 65TH STREET, #261",SEATTLE,WA,98115,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2215'},"{'type': 'Point', 'coordinates': [-122.316, 47.67567]}",,26137,16683,2593,CARLR  119,REUVEN CARLYLE ,CARLYLE,REUVEN,STATE REPRESENTATIVE,LEG DISTRICT 36 - HOUSE,DEMOCRAT,12849.46,For,CARLR  119,,,,,,,,,,,,,,,,,,
371.source,2214,C6.5 - Funding Sources,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,,,,,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,,,,,,,,,,,,,,,EVERGREEN PROGRESS,2008-10-23T00:00:00.000,5000.00,PO BOX 9100,SEATTLE,WA,98109,"{'type': 'Point', 'coordinates': [-122.34693, 47.6314]}",,,,,,,,,
3446.expn,2214,C6.2 - Itemized Expenditures,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,INFO@LATINOPACWA.ORG,206-622-8000,539.00,0.00,5000.00,mailer (postage and print),2008-10-23T00:00:00.000,2008-10-24T00:00:00.000,PRINT WEST INC,6101 238TH ST SE,WOODINVILLE,WA,98072,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}","{'type': 'Point', 'coordinates': [-122.15068, 47.78253]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447.expn,2214,C6.2 - Itemized Expenditures,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,INFO@LATINOPACWA.ORG,206-622-8000,539.00,0.00,120.00,PHOEN BANK STIPEND,2008-10-23T00:00:00.000,2008-10-24T00:00:00.000,TAYLOR NAPOLSKY,PO BOX 20712,SEATTLE,WA,98102,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}","{'type': 'Point', 'coordinates': [-122.32127, 47.62977]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448.expn,2214,C6.2 - Itemized Expenditures,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,INFO@LATINOPACWA.ORG,206-622-8000,539.00,0.00,120.00,PHONE BANKING STIPEND,2008-10-23T00:00:00.000,2008-10-24T00:00:00.000,AIOFE GALLAGHER,3313 181ST PL NE,REDMOND,WA,98052,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}","{'type': 'Point', 'coordinates': [-122.09863, 47.63848]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449.expn,2214,C6.2 - Itemized Expenditures,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,INFO@LATINOPACWA.ORG,206-622-8000,539.00,0.00,282.00,PHONE BANK STIPEND,2008-10-23T00:00:00.000,2008-10-24T00:00:00.000,MIGUEL QUINTANA,13019 SE 21ST PL,BELLEVUE,WA,98005,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}","{'type': 'Point', 'coordinates': [-122.16604, 47.59147]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.expn,2214,C6.2 - Itemized Expenditures,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,INFO@LATINOPACWA.ORG,206-622-8000,539.00,0.00,250.00,"REIMBURSE FOR ACTIVATE PHONE BANK SYSTEM (ACTIVATE, DENVER, CO)",,2008-10-24T00:00:00.000,GEORGE CHEUNG,5224 40TH AVE SW,SEATTLE,WA,98136,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}","{'type': 'Point', 'coordinates': [-122.38261, 47.55487]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404.entity,2214,C6.3 - Identified Entities,288,LATINO PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-12-09T00:00:00.000,2008,PO BOX 21432,SEATTLE,WA,98111,,,539.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2214'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,7955,16502,7532,GREGC  507,CHRISTINE GREGOIRE ,GREGOIRE,CHRISTINE,GOVERNOR,"GOVERNOR, OFFICE OF",DEMOCRAT,6311.00,For,GREGC  507,,,,,,,,,,,,,,,,,,
3366.expn,2193,C6.2 - Itemized Expenditures,254,JAHN JESSICA,Not Required for an Independent Expenditure,Independent Expenditure,2008-11-12T00:00:00.000,2008,26673 FITZPATRICK RD N,DAVENPORT,WA,99122,JAHNJESS@GMAIL.COM,(509)721-0158,0.00,372.20,188.20,NEWSPAPER,2008-10-01T00:00:00.000,2008-10-01T00:00:00.000,PARKS PRINT,PO BOX 837,DAVENPORT,WA,99122,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2193'},"{'type': 'Point', 'coordinates': [-118.23233, 47.6535]}","{'type': 'Point', 'coordinates': [-118.1868, 47.72271]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367.expn,2193,C6.2 - Itemized Expenditures,254,JAHN JESSICA,Not Required for an Independent Expenditure,Independent Expenditure,2008-11-12T00:00:00.000,2008,26673 FITZPATRICK RD N,DAVENPORT,WA,99122,JAHNJESS@GMAIL.COM,(509)721-0158,0.00,372.20,112.05,NEWSPAPER,2008-10-15T00:00:00.000,2008-10-15T00:00:00.000,PARKS PRINT,PO BOX 837,DAVENPORT,WA,99122,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2193'},"{'type': 'Point', 'coordinates': [-118.23233, 47.6535]}","{'type': 'Point', 'coordinates': [-118.1868, 47.72271]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390.entity,2193,C6.3 - Identified Entities,254,JAHN JESSICA,Not Required for an Independent Expenditure,Independent Expenditure,2008-11-12T00:00:00.000,2008,26673 FITZPATRICK RD N,DAVENPORT,WA,99122,,,0.00,372.20,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2193'},"{'type': 'Point', 'coordinates': [-118.23233, 47.6535]}",,10357,16404,9451,JAHNJ  122,JOEL JAHN ,JAHN,JOEL,COUNTY COMMISSIONER,LINCOLN CO,DEMOCRAT,300.25,For,JAHNJ  122,,,,,,,,,,,,,,,,,,
3334.expn,2183,C6.2 - Itemized Expenditures,255,NOWYOUKNOW PAC,Not Required for an Independent Expenditure,Independent Expenditure,2008-11-06T00:00:00.000,2008,"811 1ST AVENUE, SUITE 456",SEATTLE,WA,98104,INFO@PROCHOICEWASHINGTON.ORG,206-624-1990,0.00,20025.00,149.53,VOLUNTEER FOOD REIMB,2008-11-04T00:00:00.000,2008-11-04T00:00:00.000,NARAL PRO-CHOICE WASHINGTON,"811 1ST AVENUE, SUITE 456",SEATTLE,WA,98104,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2183'},"{'type': 'Point', 'coordinates': [-122.33547, 47.60351]}","{'type': 'Point', 'coordinates': [-122.33547, 47.60351]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336.expn,2184,C6.2 - Itemized Expenditures,255,NOWYOUKNOW PAC,Not Required for an Independent Expenditure,Independent Expenditure,2008-11-06T00:00:00.000,2008,"811 1ST AVENUE, SUITE 456",SEATTLE,WA,98104,INFO@PROCHOICEWASHINGTON.ORG,206-624-1990,0.00,20804.56,633.29,FLIERS,2008-11-04T00:00:00.000,2008-11-04T00:00:00.000,GIRLIE PRESS,1658 21ST AVE,SEATTLE,WA,98122,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2184'},"{'type': 'Point', 'coordinates': [-122.33547, 47.60351]}","{'type': 'Point', 'coordinates': [-122.30445, 47.61688]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337.expn,2185,C6.2 - Itemized Expenditures,287,CONNELLY LAW OFFICES,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-11-06T00:00:00.000,2008,2301 N 30TH STREET,TACOMA,WA,98403,JCONNELLY@CONNELLY-LAW.COM,253.593.5100,0.00,22122.21,1200.00,E-MAIL ADVERTISEMENT,2008-11-23T00:00:00.000,2008-11-23T00:00:00.000,"BLACKROCK ASSOCIATES, LLC",1936 UNIVERSITY AVE STE. 191,BERKELEY,CA,94704,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2185'},"{'type': 'Point', 'coordinates': [-122.46732, 47.27494]}","{'type': 'Point', 'coordinates': [-122.2721, 37.87118]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330.expn,2182,C6.2 - Itemized Expenditures,112,NARAL PRO-CHOICE WASHINGTON PAC,Not Required for an Independent Expenditure,Independent Expenditure,2008-11-06T00:00:00.000,2008,"811 1ST AVENUE, SUITE 456",SEATTLE,WA,98104,INFO@PROCHOICEWASHINGTON.ORG,206-624-1990,0.00,12052.23,83.53,VOLUNTEER FOOD,2008-11-04T00:00:00.000,2008-11-04T00:00:00.000,NARAL PRO-CHOICE WASHINGTON,"811 1ST AVENUE, SUITE 456",SEATTLE,WA,98104,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-2182'},"{'type': 'Point', 'coordinates': [-122.33547, 47.60351]}","{'type': 'Point', 'coordinates': [-122.33547, 47.60351]}",,,,,,,,,,,,,,34419,,,,,,,,,,,,,,,,,
